"Date","Mean"
00:00:00 09/22/2016,       0.000
00:00:00 09/23/2016,       0.000
00:00:00 09/24/2016,       0.000
00:00:00 09/25/2016,       0.000
00:00:00 09/26/2016,       0.000
00:00:00 09/27/2016,       0.000
00:00:00 09/28/2016,       0.000
00:00:00 09/29/2016,       0.000
00:00:00 09/30/2016,       0.000
00:00:00 10/01/2016,       0.000
00:00:00 10/02/2016,       0.000
00:00:00 10/03/2016,       0.000
00:00:00 10/04/2016,       0.000
00:00:00 10/05/2016,       0.000
00:00:00 10/06/2016,       0.000
00:00:00 10/07/2016,       0.000
00:00:00 10/08/2016,       0.000
00:00:00 10/09/2016,       0.000
00:00:00 10/10/2016,       0.000
00:00:00 10/11/2016,       0.000
00:00:00 10/12/2016,       0.000
00:00:00 10/13/2016,       0.000
00:00:00 10/14/2016,       0.000
00:00:00 10/15/2016,       0.000
00:00:00 10/16/2016,       0.000
00:00:00 10/17/2016,       0.000
00:00:00 10/18/2016,       0.000
00:00:00 10/19/2016,       0.000
00:00:00 10/20/2016,       0.000
00:00:00 10/21/2016,       0.000
00:00:00 10/22/2016,       0.000
00:00:00 10/23/2016,       0.000
00:00:00 10/24/2016,       0.000
00:00:00 10/25/2016,       0.000
00:00:00 10/26/2016,       0.000
00:00:00 10/27/2016,       0.000
00:00:00 10/28/2016,       0.000
00:00:00 10/29/2016,       0.000
00:00:00 10/30/2016,       0.000
00:00:00 10/31/2016,       0.000
00:00:00 11/01/2016,       0.000
00:00:00 11/02/2016,       0.000
00:00:00 11/03/2016,       0.000
00:00:00 11/04/2016,       0.000
00:00:00 11/05/2016,       0.000
00:00:00 11/06/2016,       0.000
00:00:00 11/07/2016,       0.000
00:00:00 11/08/2016,       0.000
00:00:00 11/09/2016,       0.000
00:00:00 11/10/2016,       0.000
00:00:00 11/11/2016,       0.000
00:00:00 11/12/2016,       0.000
00:00:00 11/13/2016,       0.000
00:00:00 11/14/2016,       0.000
00:00:00 11/15/2016,       0.000
00:00:00 11/16/2016,       0.000
00:00:00 11/17/2016,       0.000
00:00:00 11/18/2016,       0.000
00:00:00 11/19/2016,       0.000
00:00:00 11/20/2016,       0.000
00:00:00 11/21/2016,       0.000
00:00:00 11/22/2016,       0.000
00:00:00 11/23/2016,       0.000
00:00:00 11/24/2016,       0.000
00:00:00 11/25/2016,       0.000
00:00:00 11/26/2016,       0.000
00:00:00 11/27/2016,       0.000
00:00:00 11/28/2016,       0.000
00:00:00 11/29/2016,       0.000
00:00:00 11/30/2016,       0.000
00:00:00 12/01/2016,       0.000
00:00:00 12/02/2016,       0.000
00:00:00 12/03/2016,       0.000
00:00:00 12/04/2016,       0.000
00:00:00 12/05/2016,       0.000
00:00:00 12/06/2016,       0.000
00:00:00 12/07/2016,       0.000
00:00:00 12/08/2016,       0.000
00:00:00 12/09/2016,       4.300
00:00:00 12/10/2016,      11.000
00:00:00 12/11/2016,      14.000
00:00:00 12/12/2016,      18.000
00:00:00 12/13/2016,      18.000
00:00:00 12/14/2016,      18.000
00:00:00 12/15/2016,      19.000
00:00:00 12/16/2016,      37.000
00:00:00 12/17/2016,     132.000
00:00:00 12/18/2016,     107.000
00:00:00 12/19/2016,      87.000
00:00:00 12/20/2016,      74.000
00:00:00 12/21/2016,      64.000
00:00:00 12/22/2016,      57.000
00:00:00 12/23/2016,      54.000
00:00:00 12/24/2016,      62.000
00:00:00 12/25/2016,      61.000
00:00:00 12/26/2016,      54.000
00:00:00 12/27/2016,      51.000
00:00:00 12/28/2016,      48.000
00:00:00 12/29/2016,      46.000
00:00:00 12/30/2016,      44.000
00:00:00 12/31/2016,      43.000
00:00:00 01/01/2017,      42.000
00:00:00 01/02/2017,      41.000
00:00:00 01/03/2017,      43.000
00:00:00 01/04/2017,     779.000
00:00:00 01/05/2017,     661.000
00:00:00 01/06/2017,     335.000
00:00:00 01/07/2017,     276.000
00:00:00 01/08/2017,    1470.000
00:00:00 01/09/2017,    4080.000
00:00:00 01/10/2017,    1430.000
00:00:00 01/11/2017,    4530.000
00:00:00 01/12/2017,    1940.000
00:00:00 01/13/2017,    1240.000
00:00:00 01/14/2017,     925.000
00:00:00 01/15/2017,     761.000
00:00:00 01/16/2017,     645.000
00:00:00 01/17/2017,     568.000
00:00:00 01/18/2017,     518.000
00:00:00 01/19/2017,     703.000
00:00:00 01/20/2017,    1130.000
00:00:00 01/21/2017,    1070.000
00:00:00 01/22/2017,    1990.000
00:00:00 01/23/2017,    2750.000
00:00:00 01/24/2017,    1680.000
00:00:00 01/25/2017,    1170.000
00:00:00 01/26/2017,     925.000
00:00:00 01/27/2017,     782.000
00:00:00 01/28/2017,     669.000
00:00:00 01/29/2017,     588.000
00:00:00 01/30/2017,     531.000
00:00:00 01/31/2017,     475.000
00:00:00 02/01/2017,     434.000
00:00:00 02/02/2017,     455.000
00:00:00 02/03/2017,     622.000
00:00:00 02/04/2017,     671.000
00:00:00 02/05/2017,     591.000
00:00:00 02/06/2017,     682.000
00:00:00 02/07/2017,    1280.000
00:00:00 02/08/2017,    1810.000
00:00:00 02/09/2017,    1240.000
00:00:00 02/10/2017,    1640.000
00:00:00 02/11/2017,    1320.000
00:00:00 02/12/2017,    1060.000
00:00:00 02/13/2017,     893.000
00:00:00 02/14/2017,     789.000
00:00:00 02/15/2017,     707.000
00:00:00 02/16/2017,     664.000
00:00:00 02/17/2017,    1080.000
00:00:00 02/18/2017,    2380.000
00:00:00 02/19/2017,    1670.000
00:00:00 02/20/2017,    3960.000
00:00:00 02/21/2017,    6320.000
00:00:00 02/22/2017,    3010.000
00:00:00 02/23/2017,    1950.000
00:00:00 02/24/2017,    1470.000
00:00:00 02/25/2017,    1190.000
00:00:00 02/26/2017,    1000.000
00:00:00 02/27/2017,     855.000
00:00:00 02/28/2017,     744.000
00:00:00 03/01/2017,     669.000
00:00:00 03/02/2017,     615.000
00:00:00 03/03/2017,     571.000
00:00:00 03/04/2017,     529.000
00:00:00 03/05/2017,     558.000
00:00:00 03/06/2017,     501.000
00:00:00 03/07/2017,     463.000
00:00:00 03/08/2017,     436.000
00:00:00 03/09/2017,     409.000
00:00:00 03/10/2017,     385.000
00:00:00 03/11/2017,     364.000
00:00:00 03/12/2017,     345.000
00:00:00 03/13/2017,     327.000
00:00:00 03/14/2017,     310.000
00:00:00 03/15/2017,     294.000
00:00:00 03/16/2017,     280.000
00:00:00 03/17/2017,     266.000
00:00:00 03/18/2017,     251.000
00:00:00 03/19/2017,     238.000
00:00:00 03/20/2017,     229.000
00:00:00 03/21/2017,     356.000
00:00:00 03/22/2017,     436.000
00:00:00 03/23/2017,     406.000
00:00:00 03/24/2017,     367.000
00:00:00 03/25/2017,     368.000
00:00:00 03/26/2017,     344.000
00:00:00 03/27/2017,     327.000
00:00:00 03/28/2017,     310.000
00:00:00 03/29/2017,     294.000
00:00:00 03/30/2017,     281.000
00:00:00 03/31/2017,     269.000
00:00:00 04/01/2017,     254.000
00:00:00 04/02/2017,     243.000
00:00:00 04/03/2017,     233.000
00:00:00 04/04/2017,     221.000
00:00:00 04/05/2017,     216.000
00:00:00 04/06/2017,     211.000
00:00:00 04/07/2017,     314.000
00:00:00 04/08/2017,     335.000
00:00:00 04/09/2017,     302.000
00:00:00 04/10/2017,     281.000
00:00:00 04/11/2017,     268.000
00:00:00 04/12/2017,     264.000
00:00:00 04/13/2017,     282.000
00:00:00 04/14/2017,     280.000
00:00:00 04/15/2017,     266.000
00:00:00 04/16/2017,     252.000
00:00:00 04/17/2017,     270.000
00:00:00 04/18/2017,     268.000
00:00:00 04/19/2017,     256.000
00:00:00 04/20/2017,     246.000
00:00:00 04/21/2017,     239.000
00:00:00 04/22/2017,     228.000
00:00:00 04/23/2017,     219.000
00:00:00 04/24/2017,     212.000
00:00:00 04/25/2017,     206.000
00:00:00 04/26/2017,     199.000
00:00:00 04/27/2017,     194.000
00:00:00 04/28/2017,     187.000
00:00:00 04/29/2017,     181.000
00:00:00 04/30/2017,     173.000
00:00:00 05/01/2017,     168.000
00:00:00 05/02/2017,     161.000
00:00:00 05/03/2017,     152.000
00:00:00 05/04/2017,     148.000
00:00:00 05/05/2017,     144.000
00:00:00 05/06/2017,     140.000
00:00:00 05/07/2017,     139.000
00:00:00 05/08/2017,     132.000
00:00:00 05/09/2017,     127.000
00:00:00 05/10/2017,     125.000
00:00:00 05/11/2017,     122.000
00:00:00 05/12/2017,     120.000
00:00:00 05/13/2017,     117.000
00:00:00 05/14/2017,     115.000
00:00:00 05/15/2017,     113.000
00:00:00 05/16/2017,     110.000
00:00:00 05/17/2017,     109.000
00:00:00 05/18/2017,     104.000
00:00:00 05/19/2017,     101.000
00:00:00 05/20/2017,      97.000
00:00:00 05/21/2017,      94.000
00:00:00 05/22/2017,      92.000
00:00:00 05/23/2017,      90.000
00:00:00 05/24/2017,      88.000
00:00:00 05/25/2017,      87.000
00:00:00 05/26/2017,      85.000
00:00:00 05/27/2017,      83.000
00:00:00 05/28/2017,      81.000
00:00:00 05/29/2017,      79.000
00:00:00 05/30/2017,      77.000
00:00:00 05/31/2017,      76.000
00:00:00 06/01/2017,      75.000
00:00:00 06/02/2017,      74.000
00:00:00 06/03/2017,      72.000
00:00:00 06/04/2017,      70.000
00:00:00 06/05/2017,      69.000
00:00:00 06/06/2017,      67.000
00:00:00 06/07/2017,      66.000
00:00:00 06/08/2017,      65.000
00:00:00 06/09/2017,      65.000
00:00:00 06/10/2017,      65.000
00:00:00 06/11/2017,      63.000
00:00:00 06/12/2017,      62.000
00:00:00 06/13/2017,      62.000
00:00:00 06/14/2017,      59.000
00:00:00 06/15/2017,      55.000
00:00:00 06/16/2017,      54.000
00:00:00 06/17/2017,      53.000
00:00:00 06/18/2017,      51.000
00:00:00 06/19/2017,      48.000
00:00:00 06/20/2017,      47.000
00:00:00 06/21/2017,      45.000
00:00:00 06/22/2017,      43.000
00:00:00 06/23/2017,      40.000
00:00:00 06/24/2017,      39.000
00:00:00 06/25/2017,      38.000
00:00:00 06/26/2017,      37.000
00:00:00 06/27/2017,      35.000
00:00:00 06/28/2017,      34.000
00:00:00 06/29/2017,      32.000
00:00:00 06/30/2017,      31.000
00:00:00 07/01/2017,      31.000
00:00:00 07/02/2017,      30.000
00:00:00 07/03/2017,      29.000
00:00:00 07/04/2017,      28.000
00:00:00 07/05/2017,      27.000
00:00:00 07/06/2017,      26.000
00:00:00 07/07/2017,      25.000
00:00:00 07/08/2017,      23.000
00:00:00 07/09/2017,      22.000
00:00:00 07/10/2017,      21.000
00:00:00 07/11/2017,      21.000
00:00:00 07/12/2017,      20.000
00:00:00 07/13/2017,      19.000
00:00:00 07/14/2017,      19.000
00:00:00 07/15/2017,      18.000
00:00:00 07/16/2017,      17.000
00:00:00 07/17/2017,      16.000
00:00:00 07/18/2017,      15.000
00:00:00 07/19/2017,      15.000
00:00:00 07/20/2017,      14.000
00:00:00 07/21/2017,      14.000
00:00:00 07/22/2017,      14.000
00:00:00 07/23/2017,      13.000
00:00:00 07/24/2017,      12.000
00:00:00 07/25/2017,      12.000
00:00:00 07/26/2017,      12.000
00:00:00 07/27/2017,      11.000
00:00:00 07/28/2017,      11.000
00:00:00 07/29/2017,      10.000
00:00:00 07/30/2017,       9.800
00:00:00 07/31/2017,       9.500
00:00:00 08/01/2017,       8.800
00:00:00 08/02/2017,       8.000
00:00:00 08/03/2017,       7.400
00:00:00 08/04/2017,       7.300
00:00:00 08/05/2017,       6.900
00:00:00 08/06/2017,       6.900
00:00:00 08/07/2017,       6.700
00:00:00 08/08/2017,       6.900
00:00:00 08/09/2017,       7.200
00:00:00 08/10/2017,       7.500
00:00:00 08/11/2017,       7.400
00:00:00 08/12/2017,       7.400
00:00:00 08/13/2017,       7.600
00:00:00 08/14/2017,       7.900
00:00:00 08/15/2017,       8.300
00:00:00 08/16/2017,       8.100
00:00:00 08/17/2017,       7.900
00:00:00 08/18/2017,       8.000
00:00:00 08/19/2017,       8.200
00:00:00 08/20/2017,       8.000
00:00:00 08/21/2017,       8.000
00:00:00 08/22/2017,       8.400
00:00:00 08/23/2017,       8.400
00:00:00 08/24/2017,       8.500
00:00:00 08/25/2017,       7.600
00:00:00 08/26/2017,       6.700
00:00:00 08/27/2017,       6.300
00:00:00 08/28/2017,       6.100
00:00:00 08/29/2017,       5.600
00:00:00 08/30/2017,       5.300
00:00:00 08/31/2017,       5.000
00:00:00 09/01/2017,       4.700
00:00:00 09/02/2017,       4.300
00:00:00 09/03/2017,       4.000
00:00:00 09/04/2017,       4.600
00:00:00 09/05/2017,       4.500
00:00:00 09/06/2017,       4.300
00:00:00 09/07/2017,       4.200
00:00:00 09/08/2017,       4.300
00:00:00 09/09/2017,       4.600
00:00:00 09/10/2017,       4.800
00:00:00 09/11/2017,       5.100
00:00:00 09/12/2017,       4.900
00:00:00 09/13/2017,       4.600
00:00:00 09/14/2017,       4.500
00:00:00 09/15/2017,       4.600
00:00:00 09/16/2017,       4.900
00:00:00 09/17/2017,       5.000
00:00:00 09/18/2017,       4.900
00:00:00 09/19/2017,       4.500
00:00:00 09/20/2017,       4.600
00:00:00 09/21/2017,       4.800
00:00:00 09/22/2017,       4.800
00:00:00 09/23/2017,       4.700
00:00:00 09/24/2017,       5.000
00:00:00 09/25/2017,       5.700
00:00:00 09/26/2017,       6.000
00:00:00 09/27/2017,       5.700
00:00:00 09/28/2017,       5.300
00:00:00 09/29/2017,       5.300
00:00:00 09/30/2017,       6.400
00:00:00 10/01/2017,       7.000
00:00:00 10/02/2017,       6.100
00:00:00 10/03/2017,       7.300
00:00:00 10/04/2017,       5.900
00:00:00 10/05/2017,       6.300
00:00:00 10/06/2017,       6.500
00:00:00 10/07/2017,       7.200
00:00:00 10/08/2017,       8.300
00:00:00 10/09/2017,       7.700
00:00:00 10/10/2017,       7.600
00:00:00 10/11/2017,       8.600
00:00:00 10/12/2017,       6.600
00:00:00 10/13/2017,       6.300
00:00:00 10/14/2017,       6.400
00:00:00 10/15/2017,       6.200
00:00:00 10/16/2017,       5.800
00:00:00 10/17/2017,       5.300
00:00:00 10/18/2017,       4.900
00:00:00 10/19/2017,       6.100
00:00:00 10/20/2017,       6.100
00:00:00 10/21/2017,       5.200
00:00:00 10/22/2017,       5.700
00:00:00 10/23/2017,       6.700
00:00:00 10/24/2017,       6.500
00:00:00 10/25/2017,       6.200
00:00:00 10/26/2017,       5.800
00:00:00 10/27/2017,       5.000
00:00:00 10/28/2017,       5.000
00:00:00 10/29/2017,       5.700
00:00:00 10/30/2017,       6.800
00:00:00 10/31/2017,       7.200
00:00:00 11/01/2017,       7.000
00:00:00 11/02/2017,       7.000
00:00:00 11/03/2017,       9.500
00:00:00 11/04/2017,      10.000
00:00:00 11/05/2017,       9.100
00:00:00 11/06/2017,       8.800
00:00:00 11/07/2017,       9.300
00:00:00 11/08/2017,      11.000
00:00:00 11/09/2017,      13.000
00:00:00 11/10/2017,      12.000
00:00:00 11/11/2017,      12.000
00:00:00 11/12/2017,      11.000
00:00:00 11/13/2017,      11.000
00:00:00 11/14/2017,      13.000
00:00:00 11/15/2017,      12.000
00:00:00 11/16/2017,      14.000
00:00:00 11/17/2017,      13.000
00:00:00 11/18/2017,      12.000
00:00:00 11/19/2017,      13.000
00:00:00 11/20/2017,      14.000
00:00:00 11/21/2017,      14.000
00:00:00 11/22/2017,      14.000
00:00:00 11/23/2017,      14.000
00:00:00 11/24/2017,      13.000
00:00:00 11/25/2017,      12.000
00:00:00 11/26/2017,      11.000
00:00:00 11/27/2017,      13.000
00:00:00 11/28/2017,      12.000
00:00:00 11/29/2017,      12.000
00:00:00 11/30/2017,      12.000
00:00:00 12/01/2017,      11.000
00:00:00 12/02/2017,      11.000
00:00:00 12/03/2017,      11.000
00:00:00 12/04/2017,       9.300
00:00:00 12/05/2017,       9.000
00:00:00 12/06/2017,       9.700
00:00:00 12/07/2017,       9.700
00:00:00 12/08/2017,      10.000
00:00:00 12/09/2017,      11.000
00:00:00 12/10/2017,      10.000
00:00:00 12/11/2017,       9.800
00:00:00 12/12/2017,       9.300
00:00:00 12/13/2017,       9.100
00:00:00 12/14/2017,       9.000
00:00:00 12/15/2017,       9.500
00:00:00 12/16/2017,      11.000
00:00:00 12/17/2017,       9.000
00:00:00 12/18/2017,       9.000
00:00:00 12/19/2017,       9.900
00:00:00 12/20/2017,      12.000
00:00:00 12/21/2017,       8.600
00:00:00 12/22/2017,       8.000
00:00:00 12/23/2017,       9.400
00:00:00 12/24/2017,       9.700
00:00:00 12/25/2017,       9.800
00:00:00 12/26/2017,       9.200
00:00:00 12/27/2017,       8.100
00:00:00 12/28/2017,       8.100
00:00:00 12/29/2017,       7.700
00:00:00 12/30/2017,       7.500
00:00:00 12/31/2017,       7.600
00:00:00 01/01/2018,       7.200
00:00:00 01/02/2018,       7.800
00:00:00 01/03/2018,       8.000
00:00:00 01/04/2018,      10.000
00:00:00 01/05/2018,      12.000
00:00:00 01/06/2018,      11.000
00:00:00 01/07/2018,       9.000
00:00:00 01/08/2018,      16.000
00:00:00 01/09/2018,      38.000
00:00:00 01/10/2018,      34.000
00:00:00 01/11/2018,      24.000
00:00:00 01/12/2018,      20.000
00:00:00 01/13/2018,      18.000
00:00:00 01/14/2018,      17.000
00:00:00 01/15/2018,      17.000
00:00:00 01/16/2018,      18.000
00:00:00 01/17/2018,      20.000
00:00:00 01/18/2018,      20.000
00:00:00 01/19/2018,      20.000
00:00:00 01/20/2018,      17.000
00:00:00 01/21/2018,      17.000
00:00:00 01/22/2018,      19.000
00:00:00 01/23/2018,      17.000
00:00:00 01/24/2018,      17.000
00:00:00 01/25/2018,      18.000
00:00:00 01/26/2018,      17.000
00:00:00 01/27/2018,      16.000
00:00:00 01/28/2018,      17.000
00:00:00 01/29/2018,      18.000
00:00:00 01/30/2018,      18.000
00:00:00 01/31/2018,      16.000
00:00:00 02/01/2018,      17.000
00:00:00 02/02/2018,      16.000
00:00:00 02/03/2018,      17.000
00:00:00 02/04/2018,      18.000
00:00:00 02/05/2018,      16.000
00:00:00 02/06/2018,      15.000
00:00:00 02/07/2018,      17.000
00:00:00 02/08/2018,      17.000
00:00:00 02/09/2018,      17.000
00:00:00 02/10/2018,      16.000
00:00:00 02/11/2018,      16.000
00:00:00 02/12/2018,      16.000
00:00:00 02/13/2018,      16.000
00:00:00 02/14/2018,      16.000
00:00:00 02/15/2018,      15.000
00:00:00 02/16/2018,      15.000
00:00:00 02/17/2018,      15.000
00:00:00 02/18/2018,      16.000
00:00:00 02/19/2018,      16.000
00:00:00 02/20/2018,      15.000
00:00:00 02/21/2018,      14.000
00:00:00 02/22/2018,      14.000
00:00:00 02/23/2018,      14.000
00:00:00 02/24/2018,      14.000
00:00:00 02/25/2018,      14.000
00:00:00 02/26/2018,      15.000
00:00:00 02/27/2018,      15.000
00:00:00 02/28/2018,      15.000
00:00:00 03/01/2018,      22.000
00:00:00 03/02/2018,     307.000
00:00:00 03/03/2018,     224.000
00:00:00 03/04/2018,     179.000
00:00:00 03/05/2018,     155.000
00:00:00 03/06/2018,     132.000
00:00:00 03/07/2018,     112.000
00:00:00 03/08/2018,      97.000
00:00:00 03/09/2018,      85.000
00:00:00 03/10/2018,      80.000
00:00:00 03/11/2018,      79.000
00:00:00 03/12/2018,      76.000
00:00:00 03/13/2018,      83.000
00:00:00 03/14/2018,     116.000
00:00:00 03/15/2018,     121.000
00:00:00 03/16/2018,     134.000
00:00:00 03/17/2018,     169.000
00:00:00 03/18/2018,     152.000
00:00:00 03/19/2018,     136.000
00:00:00 03/20/2018,     129.000
00:00:00 03/21/2018,     196.000
00:00:00 03/22/2018,    1160.000
